database,split,wav_path,duration,text,speaker,sex,emotion,lang
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00452.wav,2.22,아무 대답도 안 하시는군...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00453.wav,0.69,안돼!,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00454.wav,2.91,누나... 중학생 누나 있었지! 그지!,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00455.wav,1.23,우리 교수님 아냐?,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00456.wav,4.44,"사랑하는가, 희망을 갖는가, 잃어버린 어린 꿈을 되찾아 주는가...",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00457.wav,2.22,사과 향내같은 상말이요.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00458.wav,2.19,저희는 아무것도 모릅니다.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00459.wav,1.35,어떤... 사진?,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00460.wav,1.62,안녕... 하세요.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00461.wav,0.93,없습니다.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00462.wav,2.22,내 등에 돌이 붙었어요!,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00463.wav,1.62,"인혜야, 많이 다쳤니?",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00464.wav,2.19,차 탈때도 앞에 태우고.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00465.wav,2.31,다 늙어서 이자식이...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00466.wav,2.04,"미안해, 오빠방으로 다녀 와.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00467.wav,1.14,화 푸세요.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00468.wav,3.45,옥상에 쓰러져 계시길래 얘가 발견하고 밑으로...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00469.wav,1.74,속일라고 그런게 아니라...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00470.wav,1.98,한번만 더 생각해보자.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00471.wav,3.42,이제 발작을 하다가 사람까지 해치는구나.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00472.wav,1.68,절대 문 열지마.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00473.wav,2.4,방금 발등 위로 뭐가 지나갔어...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00474.wav,2.31,쬐끔씩 꿈틀거리는거 같은데?,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00475.wav,1.23,급할때만 써요.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00476.wav,1.62,지금 들어가고 있어.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00477.wav,3.39,이런 너저분한 것들 말고 진짜 지식 말예요.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00478.wav,1.8,여자가 총을 들었다!,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00479.wav,3.51,가운데 있는 붉은 전갈이 바로 죽음을 상징해요.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00480.wav,3.24,옥탑방 명품댁도 황금에 미쳐버린거야.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00481.wav,2.13,가만있어봐... 차에 있네.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00482.wav,2.64,무슨 뜻으로 말씀하시는 겁니까?,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00483.wav,2.52,공공에 있는 공공 오피스텔 입니다.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00484.wav,1.89,전 그만 가봐야겠네요.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00485.wav,2.49,그 수수께끼를 풀고 싶어서 왔습니다.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00486.wav,2.76,내가 무슨 말 하려는지... 알지?,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00487.wav,2.82,"뭘 하하긴, 거경마 했지.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00488.wav,2.07,아닌데... 만난 적 없는데...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00489.wav,2.37,암튼 내가 얼마나 허걱했게.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00490.wav,1.38,걱정할 것 없어...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00491.wav,1.83,왜... 나는... 나한테는...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00492.wav,1.71,의... 사... 누구?,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00493.wav,1.08,"이봐, 이봐.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00494.wav,3.03,"오빠방 화장실 가, 나 저기...",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00495.wav,3.48,우연이라고 생각하기엔 너무도 많은 일이 일치했어.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00496.wav,1.5,무열아... 희경씨?,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00497.wav,1.89,밤늦게 죄송합니다.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00498.wav,3.39,"가장 최단 코스를 발견, 무덤 안으로 들어간거야.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00499.wav,1.41,왜 그래? 무섭게.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00500.wav,1.68,대체 뭐하는 거야?,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00501.wav,3.09,언니자리 뺏을 생각도 없었다구!,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00502.wav,2.16,"나, 또 새벽에 나갔다 왔나봐요.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00503.wav,1.2,기억 안나?,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00504.wav,1.08,안 나오다니?,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00505.wav,3.09,아까 보니깐 쪼금 움직이는거 같던데...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00506.wav,2.01,얘? 농담이시겠지.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00507.wav,1.89,변한 게 하나도 없어.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00508.wav,2.43,당신이 묵는 호텔이 궁금해서...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00509.wav,2.1,나한테 원하는 게 뭐죠?,nc-f,w,fearful,ko
nc,val,/data7/data/NC/NC/wav/nc-f_fearful_00510.wav,1.53,역시 그렇군요.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00511.wav,2.73,난 너희들한테 아무 관심 없어.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00512.wav,1.98,한번만 용서해주세요.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00513.wav,1.53,엄마 화났지.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00514.wav,2.43,"아니... 왜 이러세요, 아줌마...",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00515.wav,2.61,다다다 다신 안 그럴 게.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00516.wav,2.88,칼 들고 지랄할 때 얼마나 무서웠을까?,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00517.wav,2.04,어우 아냐 애.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00518.wav,1.89,오늘 첨인데 뭘...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00519.wav,1.05,안웃었어요.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00520.wav,2.67,나이 많은 누나가 좀 참아라.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00521.wav,1.62,무슨 소릴 하는거냐?,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00522.wav,3.69,난 그냥 어른으로서 따끔하게 한마디 해주려고...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00523.wav,2.13,희경이 누나한텐 비밀이야.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00524.wav,1.95,내가 읽은 만화 중에 말이야.,nc-f,w,fearful,ko
nc,test,/data7/data/NC/NC/wav/nc-f_fearful_00525.wav,4.38,절대로 열어봐서는 안되는 가방을 배달하는 일이 있었어.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00526.wav,1.26,"아, 섬뜩해.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00527.wav,2.61,"벼, 병식이 새끼 때문에 하게 됐어요.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00528.wav,1.62,내... 내가 안그랬어!,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00529.wav,1.2,지금 빨리 오세요!,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00530.wav,2.55,아빠! 핸드폰이 밧데리가...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00531.wav,2.01,핏자국을 따라서 들어오면...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00532.wav,2.43,플라톤을 여비서가 구한다구요?,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00533.wav,2.85,뭐라고 그랬는데 출근까지 못한 거예요?,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00534.wav,2.64,내가 사기꾼이라니 공모자라니...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00535.wav,1.68,놀라게 하지 말라구.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00536.wav,2.64,"그게 무슨 소리야, 손님은 오지 않았어.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00537.wav,1.44,처음 듣는 이름이에요.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00538.wav,0.75,아닙니다.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00539.wav,1.35,죽는단 말이에요.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00540.wav,1.29,죄의 대가요?,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00541.wav,1.44,아주... 가끔이요.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00542.wav,2.52,괴물이 터널 속에 있을지 모르잖아.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00543.wav,0.93,오랜만이다.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00544.wav,2.73,내... 내 몸에 손... 손... 대지마!,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00545.wav,2.43,전 애들이 아주 무서워요...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00546.wav,1.77,나... 어떻게 데려왔어여?,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00547.wav,1.77,여긴 어쩐 일루?,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00548.wav,1.89,얘 참 과묵하네...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00549.wav,1.8,해야 한다는 것만 믿어라.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00550.wav,3.0,누가... 사랑을 아름답다... 했는가?,nc-f,w,fearful,ko
nc,long,/data7/data/NC/NC/wav/nc-f_fearful_00551.wav,12.03,"나 지난 일년간 지옥에서 살았어요, 저 앞에 등대만 보고 열심히 망망대해를 헤쳐왔는데 그 등대가 갑자기 사라진 느낌이랄까... 내 세상이 다 무너진 느낌이었어요.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00552.wav,7.74,글고 선택했음 뒤 탈 없게 해야 허는 거여... 그래야 너도 살고 가족들도 지키고... 내 말 알아먹지?,nc-f,w,fearful,ko
nc,long,/data7/data/NC/NC/wav/nc-f_fearful_00553.wav,11.58,"잘려고 누우면 씻고자라, 양치질 하고 자라, 속옷 갈아입어라, 온갖 잔소리를 다 해대고, 미주알 고주알 케케묵은 이십년 전 일까지 다 따지고.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00554.wav,9.63,"제가요 지나갈려고 하는 데요, 어떤 크은 차가 갑자기 씨잉하고 옆으로 지나가는 바람에 제가 깜짝 놀래서 그만... 죄송해요.",nc-f,w,fearful,ko
nc,long,/data7/data/NC/NC/wav/nc-f_fearful_00555.wav,10.41,"아버지는 다른데 가서는 돈벌이를 할 수 없다는 걸 알기 때문에, 어떻게든 나를 멱여 키우려고 거기서 그 멸시를 받으면서 일을 하신 거예요.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00556.wav,9.45,당시에 일가족 전체가 압록강을 건너서 상해까지 왔다가 오스트리아 영사관에 들어가 한국으로 망명 신청을 한 적이 있답니다.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00557.wav,8.49,"그래서... 이재한 형사님께... 죽는다고... 당신이 팔월 삼일, 선일 정신병원에 갔다가 죽는다고 얘기하지 못했어요.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00558.wav,9.12,명백하게 죽음의 징후를 보인 환자에게 과도한 시술을 하는 건 환자가 안락의 세계로 들어가는 것을 방해하는 행위가 될 수 있어.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00559.wav,9.84,"진짜로 봤대. 정남이가 분명히 젤 막판으로 불 끄고 나왔는데, 나오니까 무용실 불이 탁 켜지고 창문에서 어떤 애가 막 춤추고 있더래.",nc-f,w,fearful,ko
nc,long,/data7/data/NC/NC/wav/nc-f_fearful_00560.wav,10.83,"그럼 지금부터 여기에 허 사장 감금, 폭행 지시를 포함해 당신이 살아오면서 했던 모든 나쁜 짓을 하나도 빠짐없이 상세하게 모두 다 적는다...",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00561.wav,8.85,"좀 아까 내가 매제 만났는데, 친구한테 급한 일이 생겨서 지방에 좀 갔다 오겠다고, 너한테 전해달란걸 깜빡했다 내가.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00562.wav,8.1,"효선이 당숙모님 말씀처럼, 나랑 울엄마가 운수가 사나운 여자들이라서, 멀쩡한 사람을 잡아먹게 되는 걸까.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00563.wav,9.72,"산책하다가 강태하 만난 것도 있을 수 있는 일이고, 일 얘기하다가 근데... 나 너 그렇게 펑펑 우는 건 처음 봤는데, 도대체 무슨 일이야?",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00564.wav,8.52,"이건 실제 집에서 찍은 게 아니라 합성 사진인데, 창문 바깥의 햇빛 방향과 실내 그림자 방향이 반대로 져 있어.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00565.wav,8.61,"이봐요 기장, 군대, 군대가 어딨어요? 지금 대전으로 들어가는 도로가 다 막혔대요. 우리 회사 버스들도 죄다 빠꾸하고 있어.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00566.wav,8.79,"만약 노민국 교수가 지는 일이 생기면, 그 친구한테 씻을 수 없는 상처를 주는 것과 동시에 제 얼굴에 먹칠을 하는 겁니다.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00567.wav,8.64,"샘들 저렇게 집단행동 하고 학교 시끄러워지면 조사다 취재다 들어올 거고, 그러면... 아 끔찍해. 아아 끔찍해.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00568.wav,7.53,"글쎄 모르겠네. 내가 그 애를 죽인 것도 같고, 아직 살아있는 것도 같고, 나도 아주 헷갈려죽겠어.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00569.wav,8.22,"그런 사람이, 이제 며칠 후면 결혼할 사람이, 지 머리에 꽂고 있던 머리핀이 떨어진 줄도 모르고, 비 오는데 우산도 없이.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00570.wav,8.85,만에 하나 내가 다시 조사해봐서 당신 얘기 중에 딱 하나라도 사실이 아닐 경우엔... 나 그땐 당신 사람대접 못해...,nc-f,w,fearful,ko
nc,test,/data7/data/NC/NC/wav/nc-f_fearful_00571.wav,9.42,"전기만 차단된 게 아니었습니다. 청수대 내의 자동차, 무전기, 핸드폰, 노트북, 컴퓨터... 모든 전자기기의 칩까지 훼손 됐어요.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00572.wav,7.65,"아니, 그냥 걱정돼서... 민준국이 연주시 있대고, 이번엔 좀 심상치 않으니까... 짱변 잘 좀 부탁한다.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00573.wav,8.7,"아까 담도를 간공장 문합술로 했으면, 혹시라도 이과장님이 전처리를 잘못하셨다고 혹여 오해라도 받을까봐.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00574.wav,8.37,"저엉말... 억울했어요. 명분을 얻자고, 내가 옳았다는 걸 증명하려고 목숨을 걸고 증언을 했는데 얻은건 하나도 없었죠.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00575.wav,8.22,또한 선박을 점령한다 치더라도 다시 두개의 태풍 속에서 살아 남아야 한다... 간단히 말해서 무조건 죽으러 간다는 소리다.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00576.wav,8.19,"김상영이는 너하고 통화 두번 하고 실종, 빌라 경비원은 어제 새벽에 너랑 통화하고 실종, 이거 어떻게 된거야.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00577.wav,7.71,"당신, 나하고 뭐하자는 건지 모르겠는데, 정말... 정말 거기가 천구백팔십구년이면... 최영신은 죽어.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00578.wav,7.77,니들은 귀도 없냐? 벌써 우리학교 학생들이라면 다 알고 있는 사실이야. 안 그럼 신체검사 날 걔가 왜 죽어.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00579.wav,5.79,팀장님 이 난리가 난거랑 우리랑 상관없는 거죠? 네? 이거 제 책임 아닌 거죠?,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00580.wav,8.01,그럴 리가 없어요. 시안화물중독이라면 위점막과 식도에 눈에 띄는 점막출혈이 있었을 겁니다. 고편도취도 없었어요.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00581.wav,7.29,아니.. 나는... 슈퍼에 라면사러 나갈려다가... 옷 입기 귀찮아서... 위에 걸쳐입은 거 뿐이예요.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00582.wav,7.68,제발 우리 아버지를 죽여주세요. 저를 가엾게 여기신다면 제발 죽여주세요. 우리 아버지 좀 죽여주세요. 하느님 아버지.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00583.wav,9.12,그러니까 언제든 제어가 가능하게 국내 최대 마피아 조직에 컨트롤 타워를 박아 놓고 우리 손으로 주무르겠다... 뭐 이런 얘긴 건가?,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00584.wav,7.83,예선전은... 아무런 사고 없이 무사히 마치고... 본선 당일에는 주민복지과와 협의해가 셔틀버스를 운행하기로...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00585.wav,7.74,실장님이 우리 팀 일러스트 포지션닝이 엉망이라고 잔뜩 벼르는 눈치던데... 아니 왜 갑자기 뜬금없이 만화가를...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00586.wav,7.62,"만약에, 지난번 일본수출 사기사건, 누가 그랬는지, 왜 그랬는지 다 알게 되면 그 사람들 어떻게 할 거야?",nc-f,w,fearful,ko
nc,long,/data7/data/NC/NC/wav/nc-f_fearful_00587.wav,10.11,"장준혁이나 문상명, 그리고 우리쪽 모두 겹쳐진 표가 있긴 해도 서로 자기쪽 표가 열일곱 여덟표는 된다고 생각했을 거야.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00588.wav,6.84,"여기 강산동 강산빌라 이동 백일혼데요, 여기 빨리 구급차 좀 보내주세요. 빨리요, 빨리!",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00589.wav,8.28,"그리고, 이렇게까지 그 회사 일을 오래할 줄 알았으면 그 일도 못하게 했을 건데, 솔직히 앞날을 다 아는 사람이 어딨어.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00590.wav,7.74,"전... 아버지가 이 얘기 들으시면, 말도 안된다고, 혜성이 데리고 오라고, 혼내주겠다고... 그러실 줄 알았어요.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00591.wav,9.72,동중국해에서 격침시킬 경우 중국과의 마찰이 극으로 치닫게 될꺼고 사건을 처음부터 조사하겠다고 나서면 아주 피곤해집니다.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00592.wav,8.16,"계속 모습이 바뀌어. 처음엔 박영규 였다가 다음날은 손하고 발 귀신으로 변했구, 세일러문으로 변한 적도 있어.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00593.wav,6.42,"미안, 내가 잠깐 미쳤었나봐... 감히 누가 그려온 건데... 반응이 얼마나 폭발적이었는지 아니?",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00594.wav,7.77,저 역시 하과장님과 같은 의견이긴 합니다만... 왠지 두 분 말씀은 좀 객관적이지 않은 듯 한데...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00595.wav,5.88,"그렇게 되는 동안, 학교를 떠나는 선생님들도 계시고, 학교 분위기는 엉망이 될지.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00596.wav,8.13,꼭 그런 건 아니고... 실은... 이번 선거 때문에 이주완 과장님께서 많이 걱정을 하시는데 그냥 보고만 있기 뭐해서요.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00597.wav,6.99,사실은 엄마 작업실에... 엄마가 며칠 내내 잠을 못자서... 지금 링거라도 맞쳐야할 거 같애...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00598.wav,6.9,"나 혼자 도가에 있는데, 아무한테두 안 기대구 내가 어떻게 해보려구 하는데, 뭘 어떻게 해야 하는지 모르겠어.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00599.wav,9.18,식칼로 뱃대지를 쑤시든 도끼로 마빡을 찍든간에 다 고깃값을 번다 뭐 그런 자본주의적인 개념으로 나가야지.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00600.wav,6.81,"제발... 우리 딸... 살려주세요... 제발... 내가 잘못했으니까, 우리 딸... 살려주세요.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00601.wav,5.61,"대통령께선 어떻게 됐습니까, 정말... 누군가 대통령을 저격한 겁니까?",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00602.wav,7.23,"현재 북측의 어뢰정과 경비정으로 보이는 두 대의 함정이 접근중, 초계함 지원을 급히 요청한다.",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00603.wav,6.75,아무리 바쁘셔도 병원에 온 이상 협조를 하셔야 저희도 제대로 된 검사나 치료를 해드릴 수 있습니다.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00604.wav,3.84,"이봐요, 여기 사람 있어요. 사람이 갇혀있다구요, 안들려요?",nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00605.wav,8.07,자네가 이 민감한 시기에 화제의 주인공이 됨으로써 선거 위원단한테 어필하려는 의도로 보여질 수 있단 거지.,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00606.wav,7.62,다른 환자면 몰라도 병원 신축에도 워낙 손을 대주는 거물이라 군소리 나오면 골치 아픈 일이 한 두 갭니까?,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00607.wav,8.22,혹시라도 그 전에 물으시면 오경환 교수께서 듣고만 마시더라... 다른 말씀은 없었다... 뭐 이렇게 얘기 하고...,nc-f,w,fearful,ko
nc,train,/data7/data/NC/NC/wav/nc-f_fearful_00608.wav,8.16,당신이 아무리 사방팔방에 돈 칠을 해도 이제는 내가 깡패 두목이라고 찍으면 그 길로 즉시 그냥 깡패 두목 되는 거야.,nc-f,w,fearful,ko
